away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
1,13,5,14,165,46,98,35,4,2012-09-30,2,14,3,12,132,41,137,46,5,4.0,3.5,1.91,D
3,14,4,16,147,46,124,38,3,2012-10-06,3,9,5,17,149,53,112,36,2,2.9,3.1,2.5,H
3,10,6,19,130,40,136,49,1,2012-10-06,2,13,4,13,163,47,99,37,4,3.4,3.4,2.1,D
3,14,2,10,123,41,135,36,5,2012-10-07,4,10,4,17,167,59,131,45,2,3.4,3.4,2.1,H
1,15,4,12,136,51,124,47,5,2012-10-07,4,10,3,10,106,34,142,39,3,6.0,3.6,1.62,H
0,18,4,15,133,42,163,62,6,2012-10-07,1,17,4,12,129,41,172,61,5,2.9,3.3,2.38,A
3,13,2,9,125,39,132,44,5,2012-10-07,2,18,1,7,136,43,137,43,7,7.0,4.0,1.5,H
1,8,6,16,159,56,113,33,3,2012-10-07,5,17,3,19,132,52,179,60,2,6.0,4.33,1.5,H
2,25,0,5,90,22,180,70,8,2012-10-07,3,10,5,15,137,55,85,28,2,1.53,3.8,6.5,A
1,18,1,6,125,36,135,43,8,2012-10-20,2,23,0,6,87,23,170,68,8,5.0,3.6,1.7,H
1,13,5,12,129,40,182,58,4,2012-10-20,1,18,2,8,103,32,151,56,7,3.1,3.4,2.25,H
3,10,5,13,143,55,84,27,2,2012-10-21,1,6,7,18,166,60,113,29,2,4.0,3.2,2.0,H
1,12,5,11,140,52,123,44,4,2012-10-21,4,5,5,12,102,32,152,39,1,3.8,3.3,2.0,H
4,11,2,8,98,27,141,43,4,2012-10-21,2,11,5,18,142,51,116,42,3,2.38,3.1,3.1,D
5,18,2,17,136,49,189,63,3,2012-10-21,3,12,3,11,170,48,105,38,4,2.05,3.6,3.3,A
3,11,4,16,171,57,129,45,3,2012-10-21,0,17,4,14,143,45,140,56,6,6.0,3.8,1.57,H
2,12,5,15,152,48,112,33,3,2012-10-21,3,12,3,11,119,43,138,35,4,3.4,3.25,2.15,H
3,12,4,14,172,52,107,39,3,2012-10-27,1,13,6,15,131,46,172,55,3,7.0,4.0,1.5,H
4,10,5,17,134,45,151,54,1,2012-10-27,2,10,6,14,127,51,80,26,2,3.4,3.2,2.2,D
0,18,3,11,132,43,143,60,7,2012-10-28,1,11,6,12,135,50,127,42,3,2.1,3.2,3.6,A
1,24,0,5,88,23,167,66,9,2012-10-28,3,11,4,17,173,62,125,43,3,1.73,3.5,5.0,A
0,20,2,9,108,36,137,56,8,2012-10-28,4,10,2,7,99,27,140,40,4,3.5,3.25,2.1,H
2,12,5,19,145,49,117,42,3,2012-10-28,1,16,2,8,128,37,126,42,7,8.5,4.33,1.4,H
3,12,3,11,133,49,133,41,4,2012-10-28,4,20,2,17,132,47,182,62,4,5.0,4.33,1.57,A
3,6,5,12,110,32,145,37,2,2012-10-28,2,12,5,15,162,53,105,32,3,3.6,3.2,2.1,A
1,12,5,11,118,39,168,51,4,2012-10-30,4,6,5,13,127,39,141,49,1,2.25,3.3,3.2,D
1,17,1,6,122,31,129,45,8,2012-10-31,2,8,5,15,157,51,115,33,3,2.1,3.3,3.5,H
3,10,5,12,130,54,81,27,2,2012-10-31,3,6,4,10,123,32,141,38,3,4.2,3.3,1.91,H
2,11,5,14,157,52,111,30,3,2012-10-31,0,17,3,10,129,40,136,56,7,7.0,4.0,1.5,H
1,10,7,15,130,53,130,39,2,2012-10-31,1,23,0,5,93,23,171,68,9,12.0,5.5,1.25,H
3,22,3,20,139,52,192,63,4,2012-10-31,3,12,3,12,118,44,138,42,4,2.38,3.5,2.8,H
2,9,5,16,162,60,122,37,3,2012-10-31,3,13,3,13,153,53,122,40,4,4.2,3.5,1.85,D
4,11,2,7,90,26,150,45,4,2012-11-01,3,12,4,13,159,46,111,41,3,2.3,3.25,3.1,A
0,19,2,9,123,36,142,57,8,2012-11-03,1,22,0,5,92,22,184,74,9,5.5,3.6,1.65,A
1,9,6,16,131,43,110,36,3,2012-11-03,2,12,5,12,118,40,165,56,3,7.0,4.33,1.44,H
4,13,3,15,154,55,120,40,3,2012-11-04,1,11,7,16,137,59,132,40,2,3.3,3.2,2.25,D
1,16,3,11,112,42,141,51,6,2012-11-04,3,11,4,16,160,60,123,39,3,3.0,3.2,2.4,H
3,10,3,10,117,29,157,46,4,2012-11-04,3,12,2,7,87,26,159,51,5,6.5,3.6,1.57,H
5,11,3,9,118,30,123,42,2,2012-11-04,1,15,2,6,121,28,133,47,7,7.0,4.0,1.5,D
3,14,3,14,123,51,138,42,4,2012-11-04,2,6,6,17,163,68,110,42,2,2.25,3.1,3.4,H
5,8,4,13,136,45,142,49,1,2012-11-04,2,22,4,21,145,52,174,59,4,6.0,4.33,1.5,H
2,8,4,12,163,52,114,32,4,2012-11-04,2,12,5,14,156,52,106,29,3,3.4,3.2,2.2,A
3,10,5,14,160,48,112,42,2,2012-11-04,3,11,5,14,136,57,80,27,2,3.4,3.25,2.15,H
2,13,4,14,154,58,130,40,4,2012-11-10,2,11,4,14,124,33,153,46,4,3.6,3.2,2.1,D
1,21,1,8,102,23,183,75,8,2012-11-10,2,8,5,14,168,67,106,40,3,1.36,4.75,8.5,A
0,19,2,10,124,38,144,57,8,2012-11-11,2,10,3,12,165,53,119,32,5,2.25,3.25,3.25,H
5,13,2,14,137,49,124,40,3,2012-11-11,1,8,7,21,147,50,112,36,2,3.1,3.1,2.38,D
2,13,2,7,115,26,133,46,6,2012-11-11,3,8,6,15,149,46,107,41,1,2.0,3.3,3.8,A
2,23,4,20,143,54,175,62,4,2012-11-11,1,15,4,15,120,44,140,50,5,2.5,3.5,2.63,H
3,14,2,7,87,27,147,47,5,2012-11-11,2,17,4,12,116,40,162,58,4,4.0,3.25,2.0,A
2,12,6,16,148,49,111,31,2,2012-11-11,5,9,4,14,144,53,137,50,1,3.6,3.25,2.1,H
2,12,5,14,138,59,81,29,3,2012-11-11,3,14,3,14,117,48,151,42,4,5.0,3.4,1.75,D
2,12,6,15,142,58,134,41,2,2012-11-11,5,12,3,10,125,32,125,45,2,4.2,3.1,2.0,H
1,15,4,17,120,46,135,52,5,2012-11-17,1,23,1,8,111,28,186,74,8,6.5,4.2,1.5,D
2,15,5,14,110,41,156,53,3,2012-11-17,2,15,2,8,113,28,148,54,6,4.2,3.5,1.83,D
5,11,3,11,133,51,147,56,2,2012-11-18,2,11,6,13,135,55,130,38,2,3.4,3.2,2.2,H
2,10,6,21,146,51,115,37,2,2012-11-18,3,10,4,12,150,56,116,35,3,4.5,3.4,1.83,H
1,12,3,13,157,53,125,32,6,2012-11-18,3,16,1,6,93,27,140,48,6,6.0,3.75,1.57,H
3,11,3,12,115,29,148,46,4,2012-11-18,0,20,2,10,128,40,140,57,8,6.0,3.8,1.57,D
3,8,6,16,149,50,105,40,1,2012-11-18,2,10,7,17,158,54,109,30,1,3.2,3.0,2.38,H
2,9,5,17,176,67,124,46,3,2012-11-18,3,11,4,12,145,61,80,28,3,5.25,3.4,1.73,H
4,12,3,14,111,46,159,46,3,2012-11-18,6,14,1,12,133,44,124,43,3,3.6,3.2,2.1,D
5,10,3,10,135,32,119,39,2,2012-11-19,1,23,5,21,148,58,166,61,4,5.0,4.2,1.6,H
3,12,3,11,146,51,123,35,4,2012-11-24,4,10,4,13,140,55,148,54,2,3.0,3.2,2.4,H
3,8,6,16,142,49,115,43,1,2012-11-25,1,12,4,17,163,54,122,30,5,4.75,3.4,1.8,A
2,10,4,10,153,61,82,27,4,2012-11-25,2,10,6,20,149,49,115,37,2,3.75,3.25,2.05,D
2,20,1,7,103,24,188,73,7,2012-11-25,3,17,4,15,112,42,167,51,3,2.25,3.25,3.2,H
1,22,5,20,135,56,179,67,4,2012-11-25,2,7,5,15,182,67,126,44,3,1.53,4.33,5.5,A
2,11,6,11,129,49,134,40,2,2012-11-25,2,10,7,16,166,55,111,29,1,3.3,3.1,2.3,H
3,18,1,7,92,25,148,49,6,2012-11-25,5,10,3,10,152,38,116,40,2,2.3,3.1,3.2,D
3,14,2,9,120,28,148,53,5,2012-11-26,3,12,3,13,128,31,140,47,4,2.6,3.0,2.88,A
1,20,2,12,134,44,155,61,7,2012-11-26,5,13,2,13,109,43,152,48,3,2.5,3.25,2.8,H
6,14,1,12,133,45,125,42,3,2012-11-27,2,12,4,16,130,48,128,46,4,4.0,3.4,1.91,H
3,17,3,13,110,36,168,53,4,2012-11-30,2,13,4,14,148,55,130,42,4,2.25,3.25,3.2,A
5,11,3,11,151,38,112,42,2,2012-12-01,2,18,2,8,112,28,174,66,6,9.0,5.0,1.33,H
1,11,5,18,158,54,128,34,4,2012-12-02,1,10,7,11,130,48,124,34,2,3.25,3.2,2.25,H
1,10,7,15,165,55,109,30,2,2012-12-02,3,19,1,8,89,26,151,50,6,7.5,4.2,1.44,D
3,10,5,18,130,41,115,35,2,2012-12-02,3,8,6,16,135,48,114,42,1,3.6,3.25,2.1,A
4,13,3,13,144,61,160,62,3,2012-12-02,1,20,2,11,142,46,144,55,7,7.0,4.33,1.44,H
4,13,2,12,109,45,156,50,4,2012-12-02,2,15,3,15,130,47,121,45,5,4.75,3.6,1.73,H
1,6,6,15,180,65,120,38,3,2012-12-02,2,15,2,9,131,30,140,51,6,15.0,6.0,1.2,H
1,21,4,17,127,50,185,66,5,2012-12-02,3,8,4,10,136,50,82,25,3,2.0,3.6,3.5,A
2,11,4,13,134,32,146,46,4,2012-12-02,6,12,2,14,135,47,117,36,2,4.2,3.2,1.95,H
3,13,3,13,104,43,160,50,4,2012-12-08,1,11,5,18,156,55,129,34,4,3.25,3.25,2.25,H
3,21,1,10,89,27,150,53,6,2012-12-08,0,23,4,17,125,50,185,66,6,3.5,3.75,1.95,H
3,14,4,18,136,41,109,37,3,2012-12-09,2,12,4,15,132,37,134,46,4,4.5,3.3,1.85,A
2,17,2,10,124,27,155,55,6,2012-12-09,1,19,2,11,133,42,150,56,7,3.1,3.3,2.3,H
1,21,2,8,100,28,192,74,7,2012-12-09,4,13,3,13,149,61,153,56,3,1.62,3.8,5.5,A
2,9,7,19,136,51,119,40,1,2012-12-09,1,6,7,20,193,69,114,35,2,2.4,3.2,3.0,H
2,12,5,16,152,58,118,39,3,2012-12-09,3,8,5,13,144,50,79,24,2,3.3,3.1,2.3,A
3,18,3,14,94,36,164,56,4,2012-12-09,4,11,4,14,171,45,104,42,2,2.1,3.25,3.6,A
2,17,2,13,131,44,115,44,6,2012-12-10,1,12,6,11,132,48,123,33,3,2.5,3.2,2.88,D
5,16,2,15,129,47,126,41,3,2012-12-10,1,11,7,16,159,53,110,31,2,2.88,3.2,2.5,A
1,19,2,11,140,43,143,52,7,2012-12-15,3,15,2,12,140,44,120,48,5,3.0,3.2,2.4,H
4,9,4,13,151,61,140,49,2,2012-12-15,4,18,2,15,139,48,123,43,4,4.5,3.5,1.8,D
1,11,7,17,154,54,117,33,2,2012-12-16,2,15,4,13,144,54,125,38,4,4.33,3.5,1.83,H
0,26,3,15,116,50,192,72,7,2012-12-16,3,15,3,14,142,40,100,35,4,1.91,3.75,3.6,H
3,8,5,14,157,52,78,26,2,2012-12-16,3,22,1,12,93,30,147,56,6,8.5,4.0,1.44,H
4,8,5,17,170,48,99,36,1,2012-12-16,1,9,8,21,133,53,126,43,1,3.0,3.2,2.4,D
1,12,4,14,150,47,125,39,5,2012-12-16,1,18,2,7,92,26,188,70,7,11.0,5.0,1.29,H
1,6,7,19,186,64,115,36,2,2012-12-16,2,21,3,15,96,37,162,52,5,15.0,6.0,1.2,H
2,8,6,11,131,49,125,27,2,2012-12-16,2,17,3,12,123,27,161,57,5,9.0,4.5,1.36,A
2,11,4,15,128,35,137,42,4,2012-12-16,2,13,4,14,99,41,161,49,4,4.0,3.2,2.0,H
1,19,2,6,92,25,202,74,7,2012-12-21,2,11,5,19,133,41,129,45,3,1.4,4.33,8.5,A
2,16,4,14,135,55,131,36,4,2012-12-21,1,7,7,20,186,66,114,37,2,2.3,3.2,3.1,H
5,18,1,14,150,51,123,48,4,2012-12-22,1,12,4,15,155,52,115,37,5,3.5,3.2,2.15,D
2,17,3,13,93,40,158,56,5,2012-12-22,2,11,5,12,139,51,128,30,3,3.25,3.25,2.25,A
1,9,8,21,129,51,122,42,1,2012-12-22,1,18,3,12,135,41,150,51,6,8.5,5.0,1.33,D
3,25,1,13,97,33,146,54,6,2012-12-22,4,9,4,13,145,60,147,53,2,2.3,3.2,3.2,A
2,25,2,15,101,39,157,55,6,2012-12-22,0,24,4,16,109,51,181,67,6,2.8,3.75,2.25,H
3,13,2,12,141,42,120,45,5,2012-12-22,1,11,7,18,160,51,117,33,2,2.25,3.25,3.25,A
2,17,4,14,121,30,174,60,4,2012-12-22,3,8,5,16,157,49,84,27,2,1.91,3.3,4.2,A
3,14,3,13,148,40,97,33,4,2012-12-22,5,9,4,17,171,52,102,37,1,3.8,3.3,2.0,H
4,11,4,17,152,46,98,33,2,2013-01-05,2,17,4,14,132,50,141,38,4,4.0,3.3,1.95,D
2,11,6,22,147,50,126,45,2,2013-01-05,3,11,2,10,140,38,118,38,5,6.5,3.9,1.53,H
2,11,4,15,159,54,119,38,4,2013-01-06,2,13,4,14,140,40,93,32,4,3.5,3.1,2.2,H
1,9,6,20,187,65,113,34,3,2013-01-06,2,27,1,12,96,32,148,62,7,12.0,5.5,1.25,A
2,12,5,13,147,57,124,33,3,2013-01-06,2,8,7,18,127,48,120,40,1,3.2,3.2,2.3,H
1,10,7,17,150,44,121,34,2,2013-01-06,1,20,2,7,93,26,218,79,7,16.0,6.5,1.18,A
3,7,5,16,159,50,83,26,2,2013-01-06,2,25,2,16,103,38,165,59,6,11.0,5.0,1.3,H
0,24,4,16,119,57,177,67,6,2013-01-06,2,19,3,12,109,25,181,64,5,3.25,3.75,2.05,H
3,9,5,16,151,64,131,47,2,2013-01-06,2,17,3,13,98,43,155,56,5,4.5,3.4,1.83,H
2,17,3,13,134,41,151,47,5,2013-01-06,6,18,1,15,151,50,112,46,3,2.4,3.2,3.0,H
2,14,3,13,129,37,98,34,5,2013-01-12,2,11,5,12,144,55,122,32,3,4.0,3.2,2.0,H
0,11,6,20,201,76,101,33,4,2013-01-12,2,14,4,15,135,43,151,45,4,12.0,5.5,1.25,H
2,10,6,17,126,48,123,41,2,2013-01-13,2,11,7,24,145,55,125,45,1,3.8,3.4,2.0,H
0,23,4,17,113,56,179,70,6,2013-01-13,3,17,3,13,124,43,145,44,4,2.2,3.75,2.88,H
1,11,5,16,150,52,114,37,4,2013-01-13,3,13,1,9,134,34,129,44,6,6.0,3.8,1.57,H
2,10,6,18,152,67,133,48,2,2013-01-13,2,22,3,13,130,33,168,64,5,10.0,5.0,1.3,H
1,20,3,9,94,30,217,77,6,2013-01-13,2,16,3,13,104,45,152,55,5,1.73,3.5,5.0,D
2,26,2,17,100,38,164,60,6,2013-01-13,1,12,6,17,157,47,110,35,3,2.1,3.25,3.6,D
2,8,6,18,155,48,78,28,2,2013-01-13,5,10,3,14,152,47,98,31,2,3.4,3.2,2.2,H
2,25,2,14,94,33,161,69,6,2013-01-13,6,18,1,13,141,49,112,44,3,2.3,3.3,3.1,H
5,19,1,12,146,46,109,43,4,2013-01-19,2,19,3,9,95,31,210,74,5,9.5,4.5,1.36,H
2,14,4,10,130,45,123,36,4,2013-01-19,2,24,2,15,99,39,162,57,6,8.0,4.5,1.4,H
2,14,1,8,129,31,126,44,7,2013-01-19,1,8,7,19,149,63,130,47,2,2.5,3.2,2.88,D
2,9,7,23,145,56,125,42,1,2013-01-20,1,10,6,18,145,49,112,37,3,3.8,3.2,2.05,D
3,14,3,12,110,47,144,51,4,2013-01-20,2,12,4,17,134,39,91,29,4,2.9,3.0,2.6,D
2,25,2,12,131,35,163,61,6,2013-01-20,2,25,3,17,98,35,169,65,5,2.9,3.2,2.5,D
2,16,3,11,123,39,144,43,5,2013-01-20,2,11,6,18,133,47,124,43,2,3.3,3.2,2.25,A
4,12,3,15,151,50,92,30,3,2013-01-20,0,11,6,20,200,73,106,32,4,2.7,3.1,2.7,A
2,13,4,13,139,43,151,44,4,2013-01-20,0,21,4,15,110,54,181,65,6,3.4,4.0,1.91,D
2,10,5,14,154,47,116,38,3,2013-01-20,2,8,6,17,141,43,84,31,2,3.0,3.2,2.4,H
2,11,6,19,137,49,128,44,2,2013-01-26,2,22,2,6,89,27,216,75,6,17.0,6.5,1.17,D
3,12,3,13,121,32,93,32,4,2013-01-26,3,16,0,6,124,29,128,47,7,6.0,3.8,1.57,A
2,21,2,15,97,38,166,56,6,2013-01-27,2,9,6,18,138,45,112,37,2,2.1,3.3,3.5,A
1,18,4,15,115,49,177,57,5,2013-01-27,1,14,5,11,143,50,123,36,4,2.3,3.5,2.9,D
2,9,6,17,143,58,132,43,2,2013-01-27,3,9,6,20,149,55,126,40,1,4.0,3.4,1.91,D
3,22,3,17,101,37,172,64,4,2013-01-27,2,14,3,11,125,40,136,42,5,2.38,3.25,3.0,H
3,13,3,14,150,50,94,31,4,2013-01-27,3,11,4,13,141,39,151,40,3,5.75,3.75,1.62,D
2,25,2,12,135,34,161,64,6,2013-01-27,4,15,2,11,111,50,132,47,4,2.38,3.25,3.0,A
0,9,7,22,193,73,108,31,3,2013-01-27,2,9,5,13,148,47,107,34,3,5.5,3.75,1.62,H
2,8,6,17,137,41,87,32,2,2013-01-27,4,18,2,15,160,52,108,43,4,6.0,3.75,1.57,H
3,10,6,21,152,57,132,43,1,2013-02-01,2,19,3,15,112,50,182,60,5,6.0,4.33,1.5,A
1,16,3,12,127,39,135,45,6,2013-02-02,2,23,2,11,140,33,157,63,6,6.5,4.2,1.5,H
2,15,4,11,131,39,117,40,4,2013-02-02,4,14,3,16,153,54,96,33,3,3.5,3.25,2.1,D
3,17,2,6,78,22,208,72,5,2013-02-03,2,11,3,11,128,34,82,29,5,1.62,3.8,5.5,A
3,16,3,13,119,56,132,44,4,2013-02-03,3,20,4,18,95,39,177,63,3,5.0,3.5,1.73,H
3,13,1,5,121,27,129,45,6,2013-02-03,3,10,5,16,133,46,122,40,2,2.5,3.25,2.8,H
3,17,2,13,152,48,106,42,5,2013-02-03,2,21,1,12,96,35,170,58,7,6.0,4.0,1.53,H
2,6,7,17,136,42,104,33,1,2013-02-03,3,8,6,18,151,61,122,37,1,3.5,3.2,2.15,A
2,17,4,13,147,54,125,45,4,2013-02-03,0,8,7,22,189,74,91,25,3,2.4,3.2,3.0,A
4,11,3,12,137,39,148,38,3,2013-02-03,1,8,7,18,126,37,88,31,2,2.1,3.3,3.5,H
3,18,4,17,102,41,167,62,3,2013-02-09,2,19,2,7,82,25,205,74,6,5.5,3.8,1.62,H
1,23,2,9,126,30,159,61,7,2013-02-09,2,15,2,8,109,27,135,48,6,2.5,3.2,2.88,D
1,14,4,13,130,40,134,43,5,2013-02-10,2,7,6,14,130,40,107,36,2,3.4,3.2,2.2,D
1,10,7,19,126,40,86,32,2,2013-02-10,2,17,4,15,148,55,126,43,4,4.5,3.3,1.85,D
1,21,1,11,90,31,164,62,8,2013-02-10,2,12,6,21,160,58,125,40,2,1.67,3.6,5.25,D
2,11,3,11,131,36,80,30,5,2013-02-10,3,10,4,13,134,38,142,38,3,5.5,4.0,1.57,H
0,10,7,24,193,75,83,23,3,2013-02-10,3,9,6,17,142,58,131,42,1,6.0,3.75,1.57,D
3,12,4,15,132,45,108,37,3,2013-02-10,2,14,4,13,122,60,132,41,4,4.5,3.5,1.8,D
2,19,4,19,114,50,188,59,4,2013-02-10,3,12,4,10,118,34,112,36,3,2.15,3.5,3.2,H
5,14,2,14,135,45,98,31,3,2013-02-10,2,16,3,13,160,50,102,40,5,3.8,3.3,2.0,H
3,13,4,13,120,58,132,40,3,2013-02-15,2,21,1,12,88,31,165,63,7,7.0,4.0,1.5,H
4,7,6,17,139,54,123,35,0,2013-02-16,1,12,4,14,137,44,84,31,5,3.4,3.2,2.2,D
2,21,1,6,79,23,209,79,7,2013-02-16,2,19,5,22,117,56,186,58,3,2.1,3.4,3.4,H
3,18,3,15,142,51,127,44,4,2013-02-17,2,13,3,10,117,31,131,39,5,3.8,3.3,2.0,H
3,13,3,13,128,34,144,42,4,2013-02-17,2,16,5,17,110,44,164,62,3,3.75,3.4,2.0,H
2,17,2,10,153,45,110,43,6,2013-02-17,4,11,4,15,132,43,112,38,2,3.0,3.2,2.4,H
3,14,4,11,124,37,108,37,3,2013-02-17,2,23,2,10,128,33,160,64,6,8.0,4.75,1.36,D
3,13,5,21,163,61,118,39,2,2013-02-17,1,11,6,24,188,72,87,27,3,2.4,3.2,3.0,A
3,7,5,13,135,42,101,31,2,2013-02-17,4,12,3,13,135,46,98,28,3,3.75,3.1,2.1,H
3,13,2,9,116,32,139,48,5,2013-02-18,1,11,7,20,133,43,86,32,2,2.4,3.1,3.1,H
4,10,3,11,133,40,105,40,3,2013-02-23,5,8,5,17,130,52,119,35,0,3.5,3.3,2.1,D
2,17,5,21,117,57,174,56,3,2013-02-24,3,7,5,13,139,45,93,29,2,2.38,3.4,2.88,A
4,14,2,11,111,37,110,35,4,2013-02-24,3,14,4,17,154,55,122,45,3,3.4,3.2,2.2,H
2,20,1,12,96,31,165,63,7,2013-02-24,3,13,4,17,138,44,134,40,3,2.3,3.3,3.1,D
1,13,6,17,126,44,85,33,3,2013-02-24,2,18,2,7,84,26,188,72,6,13.0,6.5,1.2,H
2,13,2,7,114,29,139,45,6,2013-02-24,3,13,4,13,127,61,129,38,3,3.75,3.25,2.05,A
2,9,4,13,125,42,80,26,4,2013-02-24,3,12,4,9,120,38,107,38,3,4.0,3.2,2.0,H
1,10,6,21,171,69,88,28,3,2013-02-25,3,11,3,11,106,31,148,53,4,12.0,5.5,1.25,H
3,18,2,9,130,36,144,59,5,2013-02-25,2,13,3,10,155,48,107,39,5,2.4,3.2,3.0,D
1,18,5,16,108,43,166,68,4,2013-02-26,3,16,4,15,143,56,124,42,3,2.2,3.3,3.3,H
2,20,2,7,85,27,191,74,6,2013-03-01,4,17,1,7,131,35,131,54,5,2.38,3.2,3.0,D
2,13,3,11,93,29,146,49,5,2013-03-02,3,17,1,11,96,32,169,64,6,6.0,3.6,1.62,H
3,18,3,18,159,59,111,43,4,2013-03-03,2,18,4,16,145,51,120,45,4,3.6,3.2,2.1,H
4,12,4,17,136,44,139,42,2,2013-03-03,2,12,2,7,117,27,127,43,6,3.0,3.2,2.4,A
2,7,5,15,116,39,86,27,3,2013-03-03,1,17,5,14,103,40,172,63,4,7.5,4.2,1.44,H
3,11,3,10,147,45,106,35,4,2013-03-03,1,8,7,23,171,67,83,24,2,2.15,3.3,3.4,A
5,10,2,9,134,37,101,39,3,2013-03-03,2,16,5,21,115,53,166,52,3,6.0,4.33,1.5,H
3,13,4,13,126,58,128,40,3,2013-03-03,3,14,3,7,121,36,105,38,4,3.4,3.1,2.25,H
3,7,6,15,138,49,90,26,1,2013-03-03,1,12,6,17,122,44,82,30,3,3.4,3.2,2.2,A
6,8,4,16,123,53,126,36,0,2013-03-03,4,15,2,11,108,37,107,38,4,3.6,3.2,2.1,D
3,16,1,10,93,30,176,63,6,2013-03-08,4,10,3,11,132,37,105,40,3,1.91,3.4,4.0,A
2,19,4,21,125,55,162,53,4,2013-03-09,2,11,3,9,143,40,104,34,5,2.4,3.4,2.8,D
1,7,7,20,167,64,90,23,2,2013-03-10,3,9,5,12,120,38,95,27,2,8.0,4.0,1.44,H
3,14,2,4,112,34,108,39,5,2013-03-10,3,17,3,17,161,58,109,39,4,3.4,3.1,2.25,H
5,16,0,5,133,36,126,53,5,2013-03-10,2,7,6,17,128,42,88,23,2,2.05,3.5,3.5,H
2,18,4,14,124,43,125,48,4,2013-03-10,4,15,3,18,135,45,141,46,3,5.0,3.5,1.73,A
2,11,3,9,125,31,123,43,5,2013-03-10,3,18,2,8,99,33,174,67,5,11.0,5.25,1.29,H
1,15,5,14,102,37,182,63,4,2013-03-10,2,12,4,14,101,34,140,49,4,2.8,3.25,2.5,A
1,11,6,15,117,42,82,27,3,2013-03-10,6,7,4,15,119,48,115,29,0,4.2,3.3,1.91,A
4,14,2,10,105,33,104,36,4,2013-03-10,3,9,5,13,131,56,123,34,2,3.8,3.3,2.0,H
3,16,2,7,100,32,160,62,5,2013-03-16,2,18,3,12,123,39,124,47,5,1.62,3.75,5.5,A
2,11,3,9,139,39,102,34,5,2013-03-16,2,10,3,8,130,33,110,40,5,4.0,3.4,1.91,H
3,9,4,12,125,38,116,45,3,2013-03-17,1,14,5,14,111,42,172,56,4,7.5,4.2,1.44,H
6,8,4,14,111,41,124,31,0,2013-03-17,3,16,0,6,99,30,164,58,7,11.0,5.25,1.29,H
2,10,5,12,118,36,91,25,3,2013-03-17,5,14,1,7,141,41,130,52,4,7.5,4.2,1.44,H
2,9,5,15,135,44,94,27,3,2013-03-17,1,6,8,21,157,63,84,21,1,2.5,3.1,2.9,A
3,11,5,13,131,55,128,36,2,2013-03-17,3,16,4,20,110,48,158,50,3,6.0,4.33,1.5,H
3,19,2,15,143,51,115,43,5,2013-03-17,1,13,5,14,122,40,90,30,4,3.4,3.2,2.2,D
2,11,5,16,98,35,147,54,3,2013-03-17,4,13,3,14,122,42,108,37,3,3.1,3.1,2.4,H
3,15,2,6,114,39,109,40,5,2013-03-30,2,12,5,14,137,43,87,24,3,3.5,3.0,2.25,D
1,17,4,14,114,42,164,47,5,2013-03-30,4,18,1,13,131,45,113,40,5,2.25,3.2,3.3,H
3,16,0,5,104,30,165,59,7,2013-03-30,2,10,5,15,139,43,99,28,3,1.73,3.5,5.0,A
2,12,4,12,119,38,93,29,4,2013-03-30,3,9,5,15,135,42,115,44,2,4.33,3.25,1.91,D
3,17,1,5,102,31,158,60,6,2013-03-30,3,14,4,18,138,46,141,46,3,2.2,3.3,3.25,A
1,13,3,9,134,34,109,39,6,2013-03-30,2,9,6,16,99,35,133,48,2,4.0,3.3,1.95,H
3,17,3,16,114,45,146,47,4,2013-03-30,6,7,4,14,113,41,116,28,0,2.05,3.5,3.5,H
1,4,9,23,142,51,92,20,0,2013-03-30,3,9,6,14,127,54,130,35,1,9.0,4.5,1.36,H
5,13,1,8,122,35,150,55,4,2013-03-30,3,14,3,14,114,38,108,39,4,2.2,3.25,3.3,A
2,18,3,12,129,40,125,48,5,2013-03-30,2,9,4,12,138,40,103,32,4,4.0,3.2,2.0,D
3,15,4,17,134,46,140,48,3,2013-04-03,4,13,2,5,105,34,112,37,4,2.88,3.3,2.63,A
3,14,4,17,114,39,114,40,3,2013-04-06,3,14,3,12,134,43,124,44,4,3.75,3.1,2.1,D
1,4,9,24,145,55,88,19,0,2013-04-06,2,18,1,5,104,35,150,56,7,15.0,8.0,1.14,H
4,18,1,13,145,43,102,40,5,2013-04-07,1,13,4,11,137,37,98,36,5,4.2,3.3,1.91,D
2,17,0,5,99,27,165,63,8,2013-04-07,1,17,4,13,111,42,166,48,5,2.5,3.2,2.88,D
3,12,4,12,137,40,89,25,3,2013-04-07,3,15,4,17,142,53,132,47,3,4.75,3.6,1.75,A
4,10,4,15,120,40,122,47,2,2013-04-07,5,15,1,11,124,36,152,59,4,9.0,4.5,1.36,H
6,9,3,11,119,45,124,29,1,2013-04-07,3,13,3,7,100,32,118,41,4,3.75,3.25,2.05,A
2,11,6,13,115,46,140,41,2,2013-04-07,3,12,3,11,129,43,83,25,4,3.1,3.1,2.4,D
2,10,5,12,143,47,95,28,3,2013-04-07,3,6,4,11,126,39,107,32,3,4.75,3.3,1.8,H
