away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
3,16,4,22,151,49,102,44,3,2012-11-25,3,7,6,17,125,40,108,38,1,3.0,3.25,2.38,D
4,13,2,13,132,58,123,42,4,2012-11-25,3,15,3,11,108,39,146,52,4,3.1,3.5,2.2,H
3,18,2,15,114,38,139,64,5,2012-11-25,3,17,4,20,123,48,115,49,3,2.25,3.4,3.1,A
3,11,5,18,140,57,83,28,2,2012-11-27,3,22,2,12,100,39,154,62,5,19.0,8.0,1.13,D
1,14,4,11,123,47,111,34,5,2012-11-27,3,17,3,16,125,54,124,43,4,3.4,3.4,2.1,A
2,16,3,12,97,36,135,58,5,2012-11-27,2,10,3,10,159,48,110,42,5,1.8,3.5,4.5,H
5,9,5,18,113,57,97,32,0,2012-11-27,1,16,6,21,136,66,106,42,3,5.0,4.0,1.62,H
1,26,1,3,72,27,177,83,8,2012-11-28,3,13,3,8,109,36,149,54,4,1.36,4.75,8.0,A
2,12,5,16,124,46,96,41,3,2012-11-28,4,15,3,20,153,47,97,41,3,2.88,3.4,2.38,H
3,15,4,17,108,43,130,49,3,2012-11-28,3,5,6,15,100,42,93,27,1,3.0,3.4,2.3,H
3,8,6,18,123,39,114,37,1,2012-11-28,3,13,3,16,152,67,123,41,4,5.25,4.0,1.6,H
3,20,1,13,124,36,141,66,6,2012-11-28,3,16,3,14,117,39,135,46,4,2.55,3.5,2.6,A
3,16,4,18,121,54,123,44,3,2012-11-30,3,12,5,19,151,61,77,27,2,2.38,3.4,2.88,H
2,13,4,10,110,40,148,55,4,2012-12-01,3,9,6,18,122,37,119,42,1,2.75,3.3,2.5,D
4,21,1,10,98,37,148,57,5,2012-12-01,1,26,1,3,68,26,176,84,8,4.33,3.8,1.75,D
2,13,3,15,157,69,120,42,5,2012-12-01,4,8,6,19,113,57,100,34,0,2.3,3.4,3.0,A
3,8,5,15,103,42,93,28,2,2012-12-01,2,23,1,13,136,40,119,62,7,6.0,4.33,1.5,H
1,17,5,18,131,63,113,45,4,2012-12-01,1,15,4,12,123,50,110,34,5,3.6,3.5,2.0,H
3,16,3,19,139,44,104,46,4,2012-12-01,2,17,3,13,103,37,141,61,5,6.5,4.5,1.44,D
2,15,4,16,113,42,141,45,4,2012-12-02,3,14,5,20,117,47,129,48,2,2.63,3.3,2.6,A
2,10,3,9,151,44,122,45,5,2012-12-02,1,11,6,17,128,51,101,42,3,3.75,3.6,1.91,D
3,12,6,24,121,50,122,41,1,2012-12-07,2,9,3,8,164,45,113,44,5,3.75,3.5,2.0,H
2,24,1,4,76,30,165,76,7,2012-12-08,4,9,5,16,120,34,122,40,1,1.29,5.5,10.0,A
2,12,5,15,112,41,119,46,3,2012-12-08,4,19,1,8,98,37,151,55,5,10.0,5.5,1.29,A
2,17,4,16,104,38,148,48,4,2012-12-08,2,13,5,19,125,53,116,41,3,2.8,3.5,2.4,H
4,8,6,18,113,59,106,36,0,2012-12-08,3,13,3,9,119,41,140,51,4,5.0,3.6,1.7,H
3,14,5,19,147,60,80,28,2,2012-12-08,3,7,5,12,118,46,95,28,2,4.2,3.3,1.91,H
3,15,3,14,98,35,147,58,4,2012-12-08,2,14,2,12,158,64,122,46,6,2.25,3.4,3.1,H
2,21,1,12,133,36,129,64,7,2012-12-09,1,14,6,19,138,64,120,44,3,2.4,3.5,2.8,H
1,17,3,10,121,44,113,34,6,2012-12-09,3,15,3,18,143,46,100,43,4,2.9,3.3,2.4,H
3,17,2,13,140,42,101,42,5,2012-12-14,2,24,1,4,82,31,164,77,7,17.0,7.5,1.14,D
1,17,5,20,141,64,114,44,4,2012-12-15,2,12,6,19,146,59,81,27,2,2.5,3.3,2.75,H
3,9,6,18,129,38,131,41,1,2012-12-15,4,8,6,17,111,55,108,36,0,3.0,3.2,2.38,D
2,10,3,8,164,43,113,44,5,2012-12-15,2,21,2,15,134,40,129,61,6,5.25,4.0,1.6,H
2,15,2,13,158,64,126,48,6,2012-12-15,1,15,4,12,112,41,120,35,5,3.1,3.4,2.25,H
3,13,2,7,120,38,139,49,5,2012-12-15,2,14,4,15,104,40,146,55,4,5.0,3.75,1.67,A
2,15,5,19,125,54,126,44,3,2012-12-15,2,15,4,15,125,48,106,45,4,3.3,3.5,2.1,A
4,16,2,11,95,38,154,57,4,2012-12-16,2,12,7,26,126,52,127,42,1,1.44,4.33,7.0,A
3,9,4,10,117,42,95,30,3,2012-12-16,2,18,4,18,103,40,152,52,4,3.75,4.0,1.83,D
0,17,6,21,139,66,113,43,4,2013-01-18,2,12,5,18,114,41,149,54,3,5.0,3.8,1.67,H
5,9,5,17,110,56,108,41,0,2013-01-19,3,23,1,5,83,31,177,85,6,19.0,10.0,1.1,H
4,16,2,14,154,49,100,40,4,2013-01-19,2,13,7,27,130,59,132,42,1,2.9,3.4,2.38,D
2,17,4,17,126,54,132,47,4,2013-01-19,1,22,2,13,140,42,134,61,7,4.75,4.0,1.67,H
3,13,2,8,125,38,136,47,5,2013-01-19,1,17,4,13,112,39,123,42,5,3.3,3.25,2.2,D
3,18,2,11,90,33,159,63,5,2013-01-19,3,18,3,16,100,41,163,54,4,1.67,3.75,5.0,A
1,14,3,14,161,68,123,48,6,2013-01-19,2,15,4,14,130,49,108,44,4,3.3,3.5,2.1,H
4,7,6,18,126,40,126,42,0,2013-01-20,2,14,5,19,146,61,84,28,3,3.1,3.3,2.3,A
2,9,4,11,170,47,121,44,4,2013-01-20,4,10,3,8,125,42,93,31,3,3.2,3.2,2.3,D
4,11,3,9,125,41,93,32,3,2013-01-25,3,22,1,9,91,32,166,68,6,15.0,6.5,1.18,H
2,15,5,21,115,41,156,58,3,2013-01-26,3,10,6,20,133,42,139,50,1,2.0,3.5,3.6,D
2,10,7,24,126,52,130,34,1,2013-01-26,2,15,5,19,134,56,128,41,3,3.6,3.6,1.95,H
0,23,2,12,141,40,142,59,8,2013-01-26,4,11,2,8,123,39,140,43,4,2.5,3.3,2.75,D
1,15,4,11,110,32,120,42,5,2013-01-26,4,6,6,16,113,50,97,34,0,2.3,3.3,3.1,A
2,17,3,12,143,49,106,44,5,2013-01-26,0,20,6,23,138,67,108,43,4,3.3,3.5,2.1,H
2,16,5,17,145,59,97,31,3,2013-01-26,5,16,1,10,151,45,103,39,4,5.5,3.8,1.62,H
3,14,4,21,106,48,151,50,3,2013-01-27,3,10,3,11,157,44,113,39,4,2.8,3.5,2.38,H
3,20,1,5,86,31,175,76,6,2013-01-27,1,13,4,16,150,62,123,47,5,1.4,4.5,8.0,A
0,20,5,21,149,68,108,43,5,2013-02-01,2,15,5,23,105,49,149,48,3,3.8,3.8,1.85,H
1,11,5,17,150,59,114,45,4,2013-02-02,2,16,5,15,144,56,105,32,3,2.25,3.25,3.2,H
2,16,4,18,132,57,131,40,4,2013-02-02,3,11,3,13,152,48,112,39,4,3.0,3.4,2.3,A
5,11,1,6,121,35,147,45,4,2013-02-02,2,11,7,23,131,53,135,37,1,2.75,3.3,2.5,H
3,21,0,3,86,28,165,74,7,2013-02-02,1,15,4,11,113,34,120,45,5,1.4,4.5,8.0,A
3,5,7,18,108,50,97,35,0,2013-02-02,3,14,5,21,119,43,150,54,2,9.0,5.0,1.33,A
4,10,5,18,134,42,134,52,1,2013-02-02,2,14,4,13,142,50,121,47,4,4.33,3.5,1.83,D
3,23,1,9,92,34,168,71,6,2013-02-03,1,21,2,11,131,38,152,56,7,2.1,3.5,3.3,A
5,15,1,9,160,45,98,34,4,2013-02-03,4,11,3,11,127,42,90,34,3,3.0,3.2,2.4,H
3,13,5,20,122,44,152,48,2,2013-02-09,3,21,0,3,89,25,160,72,7,12.0,5.5,1.25,H
3,11,3,12,153,45,128,46,4,2013-02-09,2,26,1,11,107,39,160,71,7,10.0,6.0,1.25,A
4,12,3,12,136,46,89,35,3,2013-02-09,1,17,4,17,143,59,140,41,5,4.33,3.5,1.83,D
3,15,3,13,141,50,128,51,4,2013-02-09,2,6,7,18,126,50,94,32,1,2.4,3.3,2.88,A
2,10,7,22,117,48,138,36,1,2013-02-09,0,18,6,23,169,77,100,42,4,3.2,3.4,2.2,H
1,20,3,12,129,42,161,54,6,2013-02-09,4,15,2,10,157,47,96,36,4,2.25,3.4,3.1,D
2,15,5,22,98,48,162,58,3,2013-02-09,0,12,6,20,142,57,109,46,4,3.0,3.5,2.25,A
1,14,4,12,106,36,117,41,5,2013-02-10,5,11,4,17,130,44,134,51,1,2.75,3.2,2.6,D
2,17,4,13,133,50,103,34,4,2013-02-10,4,11,2,7,116,34,143,47,4,5.5,3.75,1.62,H
3,23,0,3,80,23,156,66,7,2013-02-15,3,13,3,12,148,49,126,47,4,1.4,4.75,7.0,A
2,17,3,15,135,53,136,41,5,2013-02-16,2,24,2,14,104,36,165,74,6,7.5,4.75,1.4,H
2,4,7,15,126,45,99,32,1,2013-02-16,1,16,5,13,144,52,103,35,4,3.2,3.2,2.3,H
5,14,2,11,169,54,96,34,3,2013-02-16,2,15,3,13,158,49,132,47,5,4.0,3.5,1.91,H
6,11,3,15,123,43,137,50,1,2013-02-16,2,22,2,12,127,41,175,60,6,6.5,4.1,1.5,H
3,11,6,23,128,47,151,44,1,2013-02-16,2,13,4,12,115,40,114,42,4,3.1,3.4,2.25,D
3,12,2,7,118,34,142,47,5,2013-02-16,2,18,4,21,102,47,171,62,4,3.6,3.5,2.0,A
0,11,6,20,150,60,105,41,4,2013-02-17,1,9,8,22,113,48,150,44,1,3.1,3.4,2.25,A
0,15,6,21,172,78,97,41,4,2013-02-17,5,11,2,10,133,46,90,38,3,3.75,3.4,2.0,D
2,13,4,16,137,56,124,38,4,2013-02-22,3,13,2,8,112,34,135,51,5,3.5,3.4,2.05,D
1,8,8,20,112,47,133,40,1,2013-02-23,6,10,3,13,117,44,142,52,1,3.6,3.2,2.1,H
2,18,5,23,112,56,158,61,3,2013-02-23,2,24,0,2,81,22,156,65,8,15.0,7.0,1.17,H
2,15,3,13,149,47,128,45,5,2013-02-23,1,16,5,21,161,75,91,42,4,2.7,3.4,2.5,H
3,10,4,13,130,45,126,44,3,2013-02-23,3,15,3,13,114,41,114,44,4,3.75,3.4,2.0,D
1,16,4,11,125,47,112,40,5,2013-02-23,4,13,5,23,124,45,152,46,1,7.0,4.33,1.44,H
5,12,2,11,135,48,93,41,3,2013-02-23,0,10,6,19,146,58,99,38,4,3.4,3.4,2.1,D
2,22,2,13,131,42,170,58,6,2013-02-24,2,3,7,13,124,47,97,31,1,1.75,3.6,4.75,D
2,24,2,13,106,35,159,73,6,2013-02-24,5,13,2,10,162,50,89,30,3,1.62,4.0,5.0,D
5,13,2,10,164,53,86,30,3,2013-03-01,2,12,4,15,127,57,121,37,4,3.75,3.4,2.0,A
1,21,4,17,165,73,96,43,5,2013-03-02,3,23,2,13,102,35,162,72,5,9.5,5.25,1.3,H
2,3,7,13,143,58,102,34,1,2013-03-02,2,16,3,16,151,50,138,53,5,5.5,3.75,1.62,D
1,11,5,17,130,49,104,44,4,2013-03-02,3,20,2,12,117,41,184,65,5,5.5,4.33,1.53,H
4,10,2,8,110,33,117,45,4,2013-03-02,5,13,2,12,145,55,100,43,3,2.75,3.25,2.6,D
5,11,3,13,115,43,149,54,2,2013-03-02,1,18,6,28,112,59,157,63,3,4.0,3.75,1.83,A
3,14,5,23,118,44,152,49,2,2013-03-02,3,10,4,13,131,45,117,42,3,2.63,3.3,2.6,A
4,15,2,12,107,39,117,43,4,2013-03-03,1,15,5,13,130,50,106,38,4,2.4,3.2,3.0,D
2,25,0,3,84,21,151,59,8,2013-03-03,1,8,8,20,124,46,116,37,1,1.25,5.5,12.0,A
6,10,2,11,144,54,97,41,2,2013-03-08,5,11,2,11,121,43,145,51,3,3.5,3.3,2.1,A
1,15,5,13,113,46,114,40,4,2013-03-09,2,24,0,3,83,20,158,60,8,21.0,9.0,1.1,H
3,11,4,15,132,46,108,40,3,2013-03-09,5,11,1,7,109,31,121,45,4,4.0,3.5,1.91,A
1,6,8,17,129,47,110,35,1,2013-03-09,3,4,6,12,149,61,97,33,1,2.75,3.3,2.5,A
3,18,2,12,105,40,205,68,5,2013-03-09,5,13,2,12,109,36,112,41,3,2.3,3.3,3.1,H
1,17,6,25,115,59,156,61,3,2013-03-09,5,12,2,10,161,49,85,26,3,3.2,3.4,2.2,D
2,25,2,13,103,36,163,71,6,2013-03-09,3,17,4,21,107,42,145,48,3,2.0,3.6,3.5,H
2,11,4,13,128,54,124,33,4,2013-03-10,1,20,5,20,177,76,90,40,4,2.9,3.5,2.3,D
3,14,3,16,137,44,137,55,4,2013-03-10,1,10,6,18,144,49,99,45,3,3.1,3.4,2.25,A
1,13,6,16,128,55,105,36,3,2013-03-15,2,15,4,16,139,49,100,45,4,4.5,3.5,1.8,D
4,12,2,11,109,37,127,48,4,2013-03-16,1,25,3,14,109,41,167,69,6,8.5,4.75,1.36,H
4,11,3,12,117,42,143,50,3,2013-03-16,2,14,3,15,128,46,140,55,5,4.0,3.5,1.91,A
5,12,2,11,111,37,107,39,3,2013-03-16,1,8,7,13,129,45,113,37,2,2.8,3.3,2.5,D
1,26,0,4,75,17,166,66,9,2013-03-16,3,17,3,13,105,39,199,64,4,1.8,3.75,4.2,A
2,18,4,21,118,44,143,52,4,2013-03-16,6,12,1,11,134,49,95,41,3,2.25,3.4,3.1,H
3,4,6,14,151,59,92,32,1,2013-03-16,2,14,6,25,116,61,160,59,2,6.0,4.33,1.5,D
1,9,7,19,139,47,102,45,2,2013-03-17,3,11,3,9,122,51,128,33,4,3.6,3.5,2.0,A
2,19,4,18,175,75,83,40,4,2013-03-17,5,12,2,10,155,47,90,30,3,3.75,3.4,2.0,H
2,16,5,17,173,75,89,40,3,2013-03-30,4,12,2,10,116,41,135,48,4,3.75,3.4,2.0,A
2,12,4,16,120,44,147,56,4,2013-03-30,1,26,0,5,74,16,163,62,9,9.0,5.5,1.3,H
3,16,3,12,112,36,199,62,4,2013-03-30,2,14,5,15,133,56,106,38,3,1.8,3.6,4.33,A
5,11,2,10,155,48,91,32,3,2013-03-30,4,12,3,16,121,47,122,47,3,3.75,3.4,2.0,H
3,15,5,23,107,57,166,61,2,2013-03-30,6,12,1,9,113,38,100,37,3,3.5,3.5,2.05,D
2,8,6,11,126,43,111,37,2,2013-03-30,2,17,4,21,117,45,145,54,4,5.5,4.1,1.57,H
1,28,2,12,109,39,168,70,7,2013-03-30,1,8,7,19,140,48,101,41,2,1.91,3.6,3.8,A
3,8,4,10,122,48,124,30,3,2013-03-31,4,6,5,15,158,64,92,34,1,2.25,3.25,3.25,A
6,13,1,11,141,53,94,44,3,2013-03-31,3,13,4,15,128,42,112,47,3,3.6,3.5,2.0,D
2,13,6,18,134,55,108,36,2,2013-04-05,2,7,6,11,123,39,107,37,2,3.75,3.4,2.0,H
3,11,3,11,114,36,151,48,4,2013-04-06,1,27,2,12,111,43,166,67,7,9.0,5.5,1.3,H
0,34,0,6,79,23,162,67,10,2013-04-06,3,9,4,12,129,50,117,28,3,1.53,4.0,6.0,A
4,11,3,15,111,45,120,48,3,2013-04-06,2,14,4,22,127,53,141,60,4,3.1,3.3,2.3,A
4,15,3,15,128,42,114,48,3,2013-04-06,3,17,3,13,108,35,195,60,4,6.0,4.33,1.5,D
3,7,6,17,162,63,94,32,1,2013-04-06,4,10,3,11,142,44,92,33,3,5.5,3.75,1.62,H
2,19,3,18,107,41,143,55,5,2013-04-06,3,15,5,23,108,57,153,60,2,2.6,3.4,2.6,A
1,8,7,18,139,44,105,44,2,2013-04-07,2,17,4,15,186,75,86,37,4,3.1,3.3,2.3,D
7,10,1,9,119,42,94,32,2,2013-04-07,6,14,1,12,124,50,103,45,3,3.0,3.2,2.4,H
3,13,3,10,186,73,90,34,4,2013-04-12,3,12,3,15,117,47,116,50,4,5.0,3.6,1.7,H
5,15,1,12,126,50,100,46,4,2013-04-13,0,33,0,6,87,26,155,67,10,13.0,6.0,1.22,H
3,15,5,20,110,57,154,62,2,2013-04-13,2,11,6,18,128,51,108,36,2,2.5,3.3,2.8,D
1,26,2,14,115,48,164,65,7,2013-04-13,3,7,6,16,159,64,109,39,1,1.4,4.75,7.5,A
1,13,5,22,127,53,144,62,4,2013-04-13,6,11,2,11,112,45,99,32,2,3.6,3.4,2.05,A
4,15,3,13,108,36,187,61,3,2013-04-13,2,16,3,14,107,42,146,56,5,3.1,3.4,2.25,D
1,10,6,11,126,42,107,42,3,2013-04-13,5,14,3,16,121,44,118,48,2,3.3,3.3,2.2,D
3,8,4,10,122,49,119,31,3,2013-04-14,3,10,4,13,112,39,140,44,3,3.0,3.25,2.38,H
3,11,3,11,145,49,99,38,4,2013-04-14,2,8,6,16,145,43,98,45,2,3.3,3.3,2.2,H
2,12,4,13,109,38,145,44,4,2013-04-19,3,9,4,12,147,51,100,36,3,3.1,3.2,2.3,H
6,9,3,13,114,45,100,26,1,2013-04-20,1,29,2,15,117,47,160,65,7,6.5,4.5,1.44,H
2,18,3,16,111,46,151,61,5,2013-04-20,3,6,5,11,129,48,111,28,2,2.3,3.4,3.0,H
3,12,5,18,135,51,102,36,2,2013-04-20,1,12,5,21,125,49,147,62,4,4.33,3.5,1.83,H
0,35,0,6,91,28,163,73,10,2013-04-20,3,12,4,12,176,68,95,34,3,1.57,4.0,5.5,A
2,11,5,11,123,41,105,42,3,2013-04-20,4,17,3,15,111,41,190,67,3,6.5,4.5,1.44,H
6,15,2,16,126,46,106,43,2,2013-04-20,4,15,4,19,109,56,156,60,2,3.5,3.6,2.0,A
3,8,6,19,163,65,108,38,1,2013-04-21,5,15,1,13,128,51,102,46,4,4.75,3.5,1.75,A
2,15,3,16,112,48,118,51,5,2013-04-21,2,10,5,14,142,41,109,48,3,3.0,3.4,2.3,H
3,13,4,16,160,59,96,35,3,2013-04-26,3,7,6,18,161,69,114,36,1,3.0,3.4,2.3,A
2,11,4,12,141,39,117,51,4,2013-04-27,1,11,5,13,122,37,146,42,4,3.25,3.25,2.25,H
2,15,3,16,118,52,120,49,5,2013-04-27,0,38,0,7,88,32,167,72,10,12.0,6.0,1.22,H
1,28,2,13,95,39,170,65,7,2013-04-27,3,10,6,19,145,51,102,36,1,1.67,4.0,4.75,A
5,13,2,13,131,48,115,49,3,2013-04-27,2,9,6,15,136,45,101,41,2,3.75,3.4,2.0,H
4,13,5,22,111,58,134,49,1,2013-04-27,4,20,2,12,104,36,185,68,4,7.0,4.75,1.4,H
3,9,3,10,148,48,111,35,4,2013-04-27,5,17,2,15,124,45,104,42,3,3.4,3.4,2.1,H
3,5,5,11,116,45,105,26,2,2013-04-28,6,9,3,12,126,46,95,26,1,3.5,3.4,2.05,D
1,14,4,20,121,49,141,56,5,2013-04-28,2,17,3,15,112,44,136,64,5,5.5,4.1,1.57,H
2,21,2,12,106,39,152,74,6,2013-05-03,2,7,4,10,142,43,107,34,4,2.05,3.4,3.5,A
0,35,0,7,92,34,168,70,10,2013-05-04,1,29,1,10,90,37,158,64,8,2.25,3.4,3.1,D
3,11,6,20,139,54,99,35,1,2013-05-04,3,5,5,11,119,41,104,27,2,4.5,3.5,1.8,H
6,8,3,11,115,42,100,25,1,2013-05-04,3,15,4,18,164,58,97,36,3,2.9,3.4,2.38,D
3,18,2,9,105,35,170,60,5,2013-05-04,4,14,3,15,145,57,112,45,3,1.91,3.6,3.75,A
3,9,6,20,159,71,118,41,1,2013-05-04,2,10,4,11,145,39,115,51,4,5.0,3.75,1.67,A
2,11,5,15,137,44,108,43,3,2013-05-04,4,9,6,22,110,57,127,46,0,3.2,3.6,2.1,D
0,13,5,12,120,37,149,42,5,2013-05-05,2,14,4,17,123,52,113,48,4,4.0,3.4,1.91,H
5,19,2,16,114,46,111,45,3,2013-05-05,1,11,5,23,120,52,137,52,4,3.2,3.4,2.2,D
0,12,5,12,124,42,156,44,5,2013-05-11,1,34,0,8,95,36,167,69,9,13.0,6.5,1.2,H
3,12,4,15,156,53,118,43,3,2013-05-11,3,11,7,23,153,60,92,29,0,4.2,3.5,1.85,A
2,13,4,15,133,53,116,46,4,2013-05-11,3,11,5,19,160,67,125,44,2,1.75,3.75,4.5,A
2,11,5,24,134,59,146,58,3,2013-05-11,3,13,4,16,148,44,113,45,3,4.0,3.75,1.83,A
3,15,4,18,164,59,101,35,3,2013-05-11,3,18,2,8,109,34,177,57,5,9.0,5.5,1.3,H
2,7,4,10,151,46,114,33,4,2013-05-11,6,8,3,11,119,42,96,26,1,3.3,3.3,2.2,A
2,9,5,13,147,40,122,52,3,2013-05-11,1,20,2,10,104,34,158,74,7,8.5,4.75,1.36,A
3,8,4,9,116,38,114,33,3,2013-05-11,5,9,5,21,109,50,136,44,0,3.0,3.6,2.2,D
2,27,1,11,89,38,160,62,7,2013-05-11,6,20,1,15,122,51,122,52,3,1.85,3.6,4.0,D
2,12,6,21,153,61,133,46,2,2013-05-18,0,10,6,14,132,47,142,44,4,6.0,4.33,1.5,H
3,13,4,18,143,46,124,48,3,2013-05-18,2,29,1,13,93,38,155,62,7,8.5,5.0,1.33,A
6,22,1,17,119,53,127,52,3,2013-05-18,3,9,4,10,123,36,116,34,3,3.5,3.6,2.0,D
1,19,3,11,107,37,159,71,6,2013-05-18,1,15,4,16,143,58,123,46,5,2.4,3.5,2.75,A
2,21,2,9,110,33,177,58,6,2013-05-18,2,14,4,20,139,58,138,51,4,2.1,4.0,3.0,A
3,11,7,23,148,57,93,30,0,2013-05-18,3,11,5,20,163,59,99,32,2,2.8,3.6,2.3,H
1,31,0,7,90,35,168,68,9,2013-05-18,1,10,4,11,146,46,125,36,5,1.44,4.33,7.0,A
6,9,4,16,105,44,140,43,0,2013-05-18,2,13,4,15,147,47,121,45,4,2.6,3.6,2.5,H
5,9,4,14,131,45,93,28,1,2013-05-18,1,10,5,13,156,42,115,48,4,3.3,3.6,2.05,D
1,12,5,15,158,57,125,39,4,2013-08-09,1,34,0,10,92,37,175,74,9,19.0,8.5,1.13,H
2,27,2,14,96,41,153,64,6,2013-08-10,0,12,6,15,122,46,146,44,4,1.44,4.33,7.0,A
7,23,0,15,117,49,133,52,3,2013-08-10,3,13,4,17,153,55,108,36,3,2.6,3.4,2.6,H
4,11,3,11,126,38,113,35,3,2013-08-10,2,12,6,24,146,54,116,52,2,3.2,3.4,2.2,H
1,15,4,16,151,47,126,46,5,2013-08-10,3,15,3,18,145,47,124,50,4,3.5,3.3,2.1,D
0,15,5,17,144,57,123,45,5,2013-08-10,2,20,2,8,118,30,162,57,6,6.5,4.5,1.44,H
2,11,4,13,141,37,120,47,4,2013-08-11,5,10,4,15,128,45,103,28,1,2.8,3.4,2.4,H
1,13,5,20,148,63,133,44,4,2013-08-11,1,17,3,11,113,36,158,67,6,7.0,4.33,1.44,D
1,34,0,9,99,39,179,72,9,2013-08-17,3,12,4,17,135,44,112,37,3,1.29,5.25,10.0,A
5,12,4,17,127,51,104,34,1,2013-08-17,0,14,5,15,148,53,115,42,5,3.1,3.4,2.25,A
4,14,3,20,145,48,135,53,3,2013-08-17,2,15,5,23,154,64,137,47,3,3.5,3.6,2.0,A
2,15,4,17,157,57,121,41,4,2013-08-17,0,12,6,17,168,62,126,38,4,4.33,3.5,1.83,H
2,23,1,8,118,32,164,59,7,2013-08-17,2,13,4,15,138,41,122,50,4,2.1,3.25,3.5,A
0,11,6,17,129,53,145,45,4,2013-08-17,5,11,4,17,112,42,138,44,1,4.0,3.5,1.91,H
2,18,3,13,113,39,157,65,5,2013-08-17,7,18,1,15,121,51,134,46,2,2.4,3.3,2.88,H
2,18,5,24,140,53,118,54,3,2013-08-18,2,15,4,17,162,52,132,49,4,3.0,3.4,2.3,D
4,10,4,15,123,43,125,38,2,2013-08-23,2,27,1,12,89,36,153,65,7,13.0,6.5,1.2,H
3,14,4,19,159,52,131,46,3,2013-08-24,1,33,0,8,95,40,179,77,9,26.0,9.0,1.1,H
2,18,3,14,121,39,148,62,5,2013-08-24,2,15,4,19,163,61,123,40,4,2.6,3.4,2.63,H
2,16,5,27,166,70,128,46,3,2013-08-24,3,20,4,20,136,51,123,57,3,3.8,3.6,1.91,H
0,14,5,12,139,50,118,43,5,2013-08-24,3,19,3,21,146,50,141,57,4,4.5,3.75,1.75,D
0,14,6,17,170,61,132,42,4,2013-08-24,2,23,0,6,120,33,164,60,8,5.0,3.8,1.67,H
6,21,1,14,118,50,136,48,3,2013-08-24,4,14,4,18,124,51,109,40,2,2.6,3.4,2.63,H
2,11,5,15,137,40,127,50,3,2013-08-25,0,10,7,18,117,50,159,48,3,3.0,3.4,2.3,H
1,26,0,6,90,33,180,71,9,2013-08-27,1,15,5,15,146,53,116,43,4,1.25,5.5,13.0,D
3,15,4,17,127,51,111,39,3,2013-08-31,2,15,4,20,148,58,127,44,4,2.75,3.5,2.4,H
3,9,5,15,145,46,119,33,2,2013-08-31,0,16,6,19,176,66,136,43,4,4.5,3.75,1.75,H
0,12,6,17,116,50,153,48,4,2013-08-31,2,12,5,19,176,57,118,41,3,2.8,3.3,2.5,A
2,23,0,7,118,33,169,67,8,2013-08-31,2,16,4,16,130,44,142,59,4,2.15,3.5,3.2,H
3,18,4,19,136,54,126,56,3,2013-08-31,5,19,2,14,112,48,143,50,3,3.75,3.6,1.91,H
2,26,1,11,85,32,170,67,7,2013-09-01,3,10,4,14,133,47,116,36,3,1.5,4.33,6.0,A
4,22,2,21,143,51,149,61,4,2013-09-01,2,11,5,15,139,39,125,47,3,2.9,3.5,2.3,H
1,17,5,17,138,41,124,48,4,2013-09-13,3,17,4,17,141,54,121,54,3,3.3,3.4,2.15,A
2,15,5,16,150,56,116,43,3,2013-09-14,0,11,5,13,110,44,165,47,5,3.75,3.4,2.0,H
1,19,4,21,147,54,130,48,5,2013-09-14,2,26,0,7,85,32,182,74,8,21.0,8.5,1.13,H
2,18,4,18,166,62,146,53,4,2013-09-14,2,24,1,10,90,28,173,68,7,11.0,6.0,1.25,H
4,20,2,13,106,45,150,54,4,2013-09-14,1,22,1,8,119,34,166,61,8,4.2,3.75,1.8,H
2,16,4,16,132,40,137,53,4,2013-09-14,3,15,4,19,138,52,112,38,3,2.6,3.4,2.6,A
3,11,4,15,134,50,120,36,3,2013-09-14,3,10,5,17,148,45,120,30,2,2.8,3.3,2.45,A
0,19,6,20,166,60,137,45,4,2013-09-15,4,21,3,27,141,54,144,56,3,2.6,3.4,2.6,H
2,8,6,18,154,48,116,30,2,2013-09-21,2,18,5,23,186,74,138,51,3,3.9,3.4,1.95,A
0,11,5,14,107,42,160,49,5,2013-09-21,1,18,4,20,150,57,133,47,5,2.75,3.3,2.5,H
0,23,1,7,117,30,162,60,9,2013-09-21,3,14,4,18,136,53,114,36,3,2.05,3.5,3.5,A
2,24,1,11,85,27,190,73,7,2013-09-21,3,11,5,16,190,58,120,36,2,1.33,5.25,8.0,D
2,24,0,7,89,30,179,72,8,2013-09-21,1,15,4,14,128,32,131,49,5,1.53,4.33,5.5,A
3,21,3,26,144,52,144,55,4,2013-09-21,3,19,3,14,110,47,151,54,4,4.2,4.0,1.73,H
2,17,5,18,137,56,134,57,3,2013-09-22,2,13,6,17,154,59,106,39,2,2.9,3.4,2.38,D
3,14,3,13,127,50,126,39,4,2013-09-22,1,16,5,17,147,47,116,48,4,3.3,3.4,2.15,D
0,23,6,21,161,60,133,48,4,2013-09-27,0,12,5,15,99,45,161,49,5,2.8,3.25,2.5,D
3,18,3,15,109,46,158,55,4,2013-09-28,2,22,0,6,92,27,179,72,8,15.0,8.0,1.14,H
